,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,"not_us_citizen(abs, people)",geoid,unemployed%,median_houshold_income,mean_houshold_income,total_housing_units,avg_year_built,occupied_housing_units%,vacant_housing_units%,total_population,median_age,not_us_citizen%
455,3.44,17.571059431524542,14.34108527131783,6.330749354005167,0.0,521,36047117201,8.2,61071,73260,848,1928.8808962264152,91.3,8.7,2662,32.0,19.571750563486102
456,2.41,44.81434058898848,37.259923175416134,16.101152368758004,2.6888604353393086,417,36061023600,11.8,44573,74493,3323,1958.777761059284,94.0,6.0,7530,31.3,5.53784860557769
457,2.02,60.33300685602351,42.65426052889324,15.254652301665034,0.0,1171,36061016900,1.4,121039,232238,4945,1926.5950455005054,82.6,17.4,8418,41.7,13.910667617011166
458,2.05,55.13626834381551,45.6324248777079,13.20754716981132,0.0,649,36061017100,3.5,125932,301884,4820,1929.4865145228214,89.1,10.9,8974,45.0,7.23200356585692
459,2.0,58.232118758434545,48.47053531264058,19.38821412505623,0.0,1127,36061017900,6.5,80484,156841,5236,1930.600076394194,84.9,15.1,8915,44.8,12.641615255187885
460,2.74,35.303830911492724,28.26948480845443,11.955085865257594,1.816380449141348,910,36061018200,9.2,28217,46621,3058,1955.7773054283848,99.0,1.0,8326,30.2,10.929618063896228
461,1.79,60.800816118337174,51.517470033154815,21.780158122927823,0.9946442234123948,854,36061018300,3.2,110625,170508,5036,1939.8415409054805,77.9,22.1,7270,41.3,11.746905089408529
462,2.21,47.19042663891779,43.860561914672225,9.625390218522373,1.0405827263267429,376,36047090000,12.8,23105,35734,2192,1951.3886861313867,87.7,12.3,4269,38.5,8.807683298196299
463,3.28,19.45945945945946,17.477477477477482,6.126126126126126,2.5225225225225225,546,36047099600,6.9,70446,108957,1205,1954.211203319502,92.1,7.9,3715,37.9,14.697173620457605
464,2.59,39.97134670487106,26.21776504297994,9.455587392550145,0.7163323782234957,53,36027190102,5.0,72969,94955,752,1970.2140957446811,92.8,7.2,1871,40.9,2.8327097808658475
465,2.64,27.95918367346939,24.79591836734694,10.612244897959183,0.8163265306122449,67,36027190203,6.0,75921,86132,1021,1963.4275220372185,96.0,4.0,2595,43.2,2.581888246628131
466,2.83,13.499111900532858,11.130846654825339,7.874481941977503,0.4736530491415038,102,36027190204,3.8,104659,127186,1849,1974.849918875068,91.3,8.7,4798,44.1,2.12588578574406
467,2.17,44.96894409937888,33.91304347826087,6.149068322981367,0.8695652173913043,119,36027190301,2.2,82214,99274,1701,1968.8280423280426,94.7,5.3,3489,36.3,3.4107194038406417
468,2.79,24.51108213820078,20.078226857887877,5.736636245110822,0.0,61,36027190401,3.5,81691,95144,844,1965.2357819905205,90.9,9.1,2141,40.3,2.8491359177954227
469,2.55,33.03235515425132,28.96914973664409,12.41534988713318,1.5048908954100828,107,36027190402,5.4,83934,87019,1377,1969.8246187363834,96.5,3.5,3411,40.2,3.1369099970683085
470,2.5,37.7906976744186,27.990033222591357,9.717607973421927,5.149501661129568,129,36027200001,2.6,102024,118740,1590,1956.6572327044025,75.7,24.3,3214,48.3,4.013690105787181
471,2.08,46.449704142011825,43.04733727810649,26.923076923076927,0.0,78,36027200002,2.5,78125,98016,774,1955.5981912144705,87.3,12.7,1421,48.7,5.489092188599578
472,2.52,43.609806990088686,31.872717788210746,11.580594679186227,0.3651538862806468,346,36027210101,6.0,89338,111670,2269,1949.6203173204053,84.5,15.5,5065,38.2,6.831194471865746
473,2.43,41.51867728107777,35.5786895284752,15.248009797917941,2.939375382731169,207,36027210201,6.6,61776,90289,1872,1957.675747863248,87.2,12.8,3994,40.0,5.182774161241863
474,2.76,33.79835129993659,27.203551046290425,12.175015852885226,1.5218769816106532,154,36027210301,5.2,81781,92694,1754,1948.4811858608894,89.9,10.1,4379,40.0,3.5167846540306003
475,2.68,38.059071729957815,27.34177215189873,1.6877637130801686,4.135021097046414,452,36027220201,5.8,35475,45172,1420,1938.8887323943661,83.5,16.5,3621,32.2,12.482739574703121
476,2.18,50.18427518427519,41.8918918918919,17.1990171990172,1.4127764127764129,303,36027220801,12.0,37036,64767,1927,1949.855474831344,84.5,15.5,3789,41.8,7.996832937450514
477,2.59,39.17597765363129,33.030726256983236,13.8268156424581,2.7234636871508378,324,36027220901,8.5,52500,67225,1793,1945.8831567205802,79.9,20.1,3719,36.4,8.712019360043023
478,2.22,44.42467378410439,37.603795966785285,20.877817319098455,0.0,147,36027221001,9.0,80500,106884,1796,1958.659242761693,93.9,6.1,3769,48.8,3.9002387901300084
479,2.48,48.565840938722296,40.09126466753585,11.082138200782268,1.8252933507170797,834,36027221100,12.2,35393,45165,1749,1943.493710691824,87.7,12.3,3844,30.7,21.69614984391259
480,1.08,90.19607843137257,90.19607843137257,82.35294117647058,0.0,152,36027640002,36.1,24531,23992,66,1983.3636363636365,77.3,22.7,1448,42.4,10.497237569060774
481,2.73,29.400386847195357,24.66150870406189,4.448742746615086,0.3868471953578337,14,36029000110,13.3,40633,45938,1197,1936.2710944026733,86.4,13.6,2828,36.5,0.49504950495049505
482,2.58,36.83473389355743,31.23249299719888,9.803921568627453,1.680672268907563,314,36029005801,8.5,26111,39588,1535,1936.874592833876,93.0,7.0,3678,30.2,8.537248504622077
483,2.68,41.89511323003576,32.777115613825984,6.9129916567342065,0.0,865,36029005802,4.2,31364,42717,1932,1931.3747412008279,86.9,13.1,4497,33.1,19.235045585946185
484,2.83,22.069943289224955,18.950850661625708,10.869565217391305,0.8034026465028355,532,36029009010,4.5,121944,144375,2256,1986.3931737588653,93.8,6.2,5990,42.0,8.881469115191987
485,2.61,44.11764705882353,35.073529411764696,5.514705882352941,2.2794117647058822,1013,36029006901,6.0,30741,40752,1677,1932.7674418604647,81.1,18.9,3556,29.1,28.487064116985376
486,2.07,57.8206465067779,48.54014598540146,17.413972888425445,0.4692387904066737,539,36029006902,9.5,26226,43795,2146,1933.5545200372787,89.4,10.6,4151,34.7,12.984822934232715
487,2.38,30.297565374211,27.412082957619475,14.292155094679892,0.0,358,36029009009,1.3,104423,139656,2323,1981.9147653895825,95.5,4.5,5280,44.3,6.780303030303031
488,1.96,74.29193899782135,44.553376906318086,18.62745098039216,0.0,1255,36029009115,1.5,33779,38995,1984,1982.942288306452,92.5,7.5,3776,26.0,33.23622881355932
489,2.37,47.86856127886323,26.64298401420959,11.145648312611012,1.9982238010657196,680,36029009116,6.4,51538,65334,2520,1977.7123015873017,89.4,10.6,5364,32.6,12.67710663683818
490,2.2,39.742558326629116,35.80048270313757,18.42316975060338,2.3330651649235716,64,36029010201,1.6,59767,72974,1285,1948.1614785992215,96.7,3.3,2731,41.8,2.343463932625412
491,2.23,41.955350269438036,39.722863741339495,12.779060816012313,0.6158583525789069,438,36029010202,4.5,45186,51961,1517,1941.876400791035,85.6,14.4,3784,32.9,11.575052854122623
492,1.96,51.6991643454039,40.66852367688023,15.43175487465181,0.8356545961002786,330,36029010808,2.6,51194,59770,1836,1971.7815904139434,97.8,2.2,3704,39.8,8.909287257019438
493,2.54,21.11024237685692,17.04456606724003,10.633307271305707,0.0,18,36029010809,1.2,88750,93215,1348,1973.4584569732936,94.9,5.1,3243,46.7,0.5550416281221091
494,2.84,17.177672955974842,12.814465408805034,4.402515723270441,0.0,41,36029014206,3.3,104730,135988,2544,1987.610849056604,100.0,0.0,7229,40.9,0.567160049799419
495,2.6,29.63325183374083,22.88508557457213,10.757946210268948,1.662591687041565,18,36077590400,5.6,53997,70275,2820,1958.8510638297876,72.5,27.5,5412,43.4,0.3325942350332594
496,2.34,37.23404255319149,29.78723404255319,15.057283142389526,0.0,3,36077590500,3.3,53929,67896,1670,1957.4994011976046,73.2,26.8,2928,47.9,0.10245901639344263
497,2.47,27.903682719546737,20.821529745042493,9.490084985835693,1.41643059490085,6,36077590600,3.9,56957,69724,1256,1959.6640127388532,56.2,43.8,1752,47.7,0.3424657534246575
498,2.31,34.66748768472907,23.399014778325117,15.209359605911331,1.1699507389162562,27,36077590700,5.3,47857,65471,2344,1953.9569112627987,69.3,30.7,3774,48.9,0.7154213036565978
499,2.27,37.713727405959936,31.65608207132389,17.97752808988764,0.7816316560820713,79,36077590800,5.5,56940,72415,2345,1963.739658848614,87.3,12.7,5040,48.7,1.5674603174603174
500,2.25,43.70922646784716,34.29636533084809,16.029822926374653,0.0,43,36077590900,8.1,56477,71506,1260,1935.7515873015875,85.2,14.8,2580,39.3,1.6666666666666667
501,2.2,57.28571428571429,28.07142857142857,8.5,0.0,98,36077591000,6.1,43625,54657,1709,1932.548566413107,81.9,18.1,3183,26.6,3.0788564247565193
502,1.97,59.56580732700135,47.15061058344641,15.535956580732698,0.0,88,36077591100,11.7,27986,45020,1793,1946.2426101505853,82.2,17.8,2926,34.1,3.007518796992481
503,2.34,31.880108991825608,26.430517711171664,12.534059945504088,2.17983651226158,30,36077591200,3.8,100104,105061,448,1951.0625,81.9,18.1,1942,20.6,1.544799176107106
504,1.38,50.0,50.0,0.0,0.0,69,36077591300,10.3,-666666666,-999999999,8,1974.5,100.0,0.0,3203,19.7,2.1542304089915705
505,2.41,27.994676131322088,20.718722271517304,11.26885536823425,2.1739130434782608,94,36077591400,4.0,53148,64541,2645,1964.5695652173913,85.2,14.8,5458,47.7,1.7222425796995238
506,2.43,30.146545708304252,25.610607117934407,12.56106071179344,0.8374040474528961,30,36077591500,13.3,50774,65902,1910,1952.8832460732986,75.0,25.0,3494,47.7,0.8586147681740127
507,2.37,34.36794582392776,28.55530474040632,11.62528216704289,0.33860045146726864,22,36077591600,6.2,53994,61121,2178,1959.1239669421489,81.4,18.6,4205,45.7,0.5231866825208086
508,2.26,62.689804772234275,38.105567606652215,2.675343456254519,0.5784526391901663,968,36081003300,7.0,65481,95028,1821,1972.457440966502,75.9,24.1,3129,31.6,30.936401406200066
509,2.23,44.316959483685906,41.62782359268553,21.11868053065615,1.0756543564001435,263,36081006201,9.8,60232,83393,2972,1957.9084791386274,93.8,6.2,6238,46.2,4.216094902212247
510,2.86,24.66531440162272,21.541582150101423,9.77687626774848,0.0,256,36081006202,6.9,50054,76688,2497,1970.197236684021,98.7,1.3,7051,36.3,3.6306906821727414
511,2.02,58.60437610881135,35.48196333530456,6.327616794795978,0.0,675,36081006501,4.7,72587,87323,1917,1939.1322378716745,88.2,11.8,3422,32.4,19.72530683810637
512,2.09,59.347699475829934,42.63249854397204,7.338380896913222,0.0,629,36081006502,6.9,84211,92868,2017,1950.2478929102629,85.1,14.9,3587,32.6,17.535545023696685
513,2.7,35.47400611620795,17.737003058103976,1.834862385321101,0.0,277,36081008500,6.8,47946,56476,475,1937.918947368421,68.8,31.2,915,33.7,30.273224043715846
514,2.44,50.33783783783784,32.010135135135144,13.429054054054054,3.2939189189189184,446,36081012301,5.5,83056,109369,1389,1950.2566594672423,85.2,14.8,2888,34.2,15.443213296398891
515,2.56,42.877697841726615,22.302158273381295,4.172661870503598,0.0,278,36081012500,4.9,77734,87461,761,1939.1386333771356,91.3,8.7,1777,38.7,15.644344400675294
516,3.78,20.990312163616792,10.979547900968782,4.7362755651237896,1.5069967707212055,608,36081015801,13.5,71659,77814,1042,1940.8819577735128,89.2,10.8,3507,35.8,17.336755061305958
517,4.04,16.25615763546798,12.725779967159278,1.7241379310344829,8.949096880131364,1020,36081015802,8.2,79444,93115,1265,1930.4723320158105,96.3,3.7,4925,38.4,20.710659898477157
518,2.13,57.763236168947046,43.48602022605592,7.6145151695419395,2.379535990481856,1007,36081018101,4.3,57872,71393,1850,1933.2054054054054,90.9,9.1,3576,37.7,28.159955257270692
519,1.79,66.11398963730569,52.279792746113976,12.487046632124352,0.0,710,36081018102,3.4,66304,77113,2064,1939.059108527132,93.5,6.5,3449,39.3,20.585677007828355
520,2.14,51.03225806451614,37.483870967741936,14.129032258064516,0.0,779,36081018501,3.3,63889,81755,1689,1939.2454114860864,91.8,8.2,3318,38.1,23.477998794454493
521,2.43,44.91413474240422,26.684280052840162,7.926023778071334,0.3963011889035667,999,36081018502,2.7,67353,80123,1647,1935.6991499696414,91.9,8.1,3679,40.3,27.154117966838815
522,3.66,19.97533908754624,14.67324290998767,6.781750924784218,5.178791615289764,333,36081019400,11.1,75809,127205,871,1950.9006888633755,93.1,6.9,2965,38.7,11.231028667790893
523,2.41,39.77272727272727,30.113636363636363,2.272727272727273,0.0,97,36081019900,15.2,36250,54810,283,1931.0371024734986,62.2,37.8,773,34.3,12.548512289780078
524,3.06,30.69053708439898,28.388746803069054,4.3478260869565215,7.1611253196930935,297,36081020500,5.3,55815,70227,449,1945.435412026726,87.1,12.9,1205,41.0,24.647302904564317
525,2.35,51.45576707726764,37.51399776035834,9.070548712206046,0.0,1604,36081025301,6.6,60269,76659,2127,1936.649506346968,84.0,16.0,4201,39.7,38.181385384432275
526,2.55,48.46678023850085,27.342419080068144,7.0698466780238505,4.258943781942079,1049,36081025302,2.8,66500,82292,1275,1939.4019607843134,92.1,7.9,2998,38.9,34.98999332888593
527,3.45,23.305954825462013,20.362765229295004,12.320328542094455,3.8329911019849416,2043,36081025400,15.8,37406,59615,3207,1961.9337386966013,91.1,8.9,10071,33.0,20.285969615728327
528,2.27,40.29106029106029,31.51767151767152,11.600831600831599,1.9958419958419957,135,36029014207,2.2,78033,90717,2412,1987.952736318408,99.7,0.3,5555,46.4,2.43024302430243
529,2.95,36.692818346409176,23.958961979480986,9.474954737477367,4.284852142426071,2126,36081026901,2.8,47083,57301,1747,1953.0689753863767,94.8,5.2,4885,38.3,43.520982599795296
530,2.8,42.71922767497989,32.82381335478681,10.94127111826227,0.0,1382,36081026902,5.8,48534,57300,1488,1942.5174731182801,83.5,16.5,3527,36.4,39.18344201871279
531,2.85,36.14353653264159,31.474275832252484,11.9325551232166,3.1128404669260696,444,36081029400,3.5,80313,89748,2586,1961.1875483372007,89.4,10.6,7162,37.5,6.1993856464674675
532,2.54,26.94480660582356,24.467622772707518,8.47457627118644,0.21729682746631895,91,36029014208,2.2,99107,117258,2365,1985.053699788584,97.3,2.7,6087,46.4,1.4949893215048464
533,2.59,21.087978509066488,18.13297515110813,8.797850906648758,0.9402283411685696,7,36029014209,5.2,82067,91764,1561,1969.7511210762325,95.4,4.6,3880,44.4,0.18041237113402062
534,2.69,21.875,18.075980392156858,12.071078431372547,0.0,60,36029014603,3.3,125805,138873,1712,1981.7581775700935,95.3,4.7,4401,46.3,1.3633265167007498
535,2.74,24.10865874363328,21.935483870967747,20.33955857385399,0.0,129,36029014604,1.7,112404,149243,3053,1990.430560104815,96.5,3.5,8097,45.2,1.593182660244535
536,2.38,33.589743589743584,27.264957264957268,16.923076923076927,2.649572649572649,21,36029015503,10.2,62944,82963,1378,1955.8113207547171,84.9,15.1,2801,49.8,0.7497322384862549
537,2.26,39.053972104305636,33.717404487568224,10.55184960582171,0.4851425106124924,46,36029015504,7.3,58290,71231,2194,1951.6212397447587,75.2,24.8,3740,49.0,1.2299465240641712
538,2.07,42.23194748358862,29.540481400437635,20.56892778993436,1.7505470459518602,21,36029016200,7.4,44679,53327,972,1949.2021604938275,94.0,6.0,2098,44.3,1.0009532888465205
539,2.58,32.58983890954151,28.128872366790574,2.7261462205700124,4.9566294919454785,13,36029016300,11.6,28201,36253,1181,1927.958933107536,68.3,31.7,2085,35.0,0.6235011990407674
540,2.19,50.47549378200439,47.32991953182151,11.63130943672275,3.438185808339429,33,36029016400,9.7,30708,39367,1781,1942.5982594048287,76.8,23.2,2992,35.8,1.1029411764705883
541,1.5,69.50354609929079,58.15602836879432,4.25531914893617,0.0,51,36029016500,0.6,70368,109997,962,1945.134095634096,73.3,26.7,1643,33.5,3.10407790626902
542,2.28,52.41187384044527,48.979591836734684,20.871985157699445,8.441558441558442,0,36029016600,15.3,26611,31879,1420,1929.9362676056335,75.9,24.1,2508,38.4,0.0
543,1.95,57.3236889692586,50.54249547920434,19.710669077757686,5.153707052441231,18,36029016700,9.1,37813,46983,1243,1934.1074014481092,89.0,11.0,2152,45.4,0.8364312267657992
544,2.06,46.189839572192504,42.04545454545455,12.032085561497324,0.7352941176470588,72,36029016800,18.2,23750,34198,2284,1947.086690017513,65.5,34.5,3208,41.6,2.2443890274314215
545,1.89,69.08150064683053,50.129366106080205,8.34411384217335,0.0,102,36029016900,3.2,57639,77958,1860,1929.1801075268813,83.1,16.9,3549,32.0,2.8740490278951816
546,2.42,38.950988822012036,35.4256233877902,16.33705932932072,5.760963026655202,9,36029017000,14.5,33520,42079,1370,1931.2372262773722,84.9,15.1,2839,39.1,0.3170130327580134
547,2.83,35.364145658263304,29.691876750700285,10.434173669467787,0.5602240896358543,788,36029017100,4.8,25972,40284,1887,1931.9231584525705,75.7,24.3,4350,27.8,18.114942528735632
548,2.14,47.86096256684493,41.978609625668454,13.725490196078432,2.406417112299465,11,36029017200,4.2,37353,51386,1218,1937.3866995073893,92.1,7.9,2400,36.9,0.4583333333333333
549,2.18,31.642512077294693,23.55072463768116,9.178743961352655,0.0,21,36035970400,4.8,52563,69467,2266,1958.8404677846427,36.5,63.5,1801,52.8,1.1660188784008885
550,2.33,34.7112462006079,28.08510638297873,14.042553191489365,2.188449848024316,33,36035970500,2.9,45925,58293,2239,1967.6518535060293,73.5,26.5,3918,47.1,0.8422664624808576
551,2.3,35.121457489878544,29.48717948717949,15.620782726045885,1.6531713900134952,28,36035970600,4.1,59667,73299,3253,1962.312788195512,91.1,8.9,7359,46.5,0.38048647914118766
552,2.3,44.3089430894309,35.84010840108401,17.411924119241192,2.5745257452574526,3,36035970700,8.8,33025,42616,1882,1940.8331562167907,78.4,21.6,3397,37.2,0.08831321754489255
553,2.65,39.370078740157474,27.121609798775157,16.797900262467188,7.26159230096238,6,36035970800,17.7,38486,48080,1468,1935.8317438692095,77.9,22.1,3068,36.3,0.1955671447196871
554,2.36,43.944636678200695,34.186851211072664,13.010380622837369,1.5224913494809689,0,36035970900,8.7,41635,55689,1736,1932.1036866359448,83.2,16.8,3470,42.4,0.0
555,2.44,35.03305004721435,26.723323890462698,16.147308781869686,10.009442870632672,0,36035971000,1.5,44875,56250,1202,1938.0024958402664,88.1,11.9,2705,42.8,0.0
556,2.21,45.463320463320464,39.092664092664094,12.162162162162163,3.088803088803089,7,36035971100,6.0,29712,43490,1329,1934.2848006019558,78.0,22.0,2298,41.0,0.30461270670147955
557,3.6,25.818735719725808,20.106626047220107,6.473724295506472,2.2086824067022093,566,36081030600,5.2,75529,94962,1408,1962.2805397727273,93.3,6.7,4828,36.3,11.723280861640431
558,3.55,19.680851063829788,15.425531914893615,5.023640661938535,0.6501182033096926,1384,36081030903,4.0,71875,89690,2117,1948.8717524799247,79.9,20.1,6005,38.7,23.047460449625312
559,3.27,23.491773308957953,21.115173674588668,9.87202925045704,2.1937842778793417,528,36081030904,7.3,65714,95585,1393,1962.5150753768844,78.5,21.5,3594,37.8,14.691151919866444
560,3.16,40.401146131805156,34.95702005730659,14.135625596943651,2.483285577841452,865,36081035700,4.9,64538,69659,1544,1955.6852331606217,67.8,32.2,3940,45.5,21.95431472081218
561,3.44,18.59504132231405,15.289256198347106,7.43801652892562,1.9283746556473829,189,36081042400,8.7,105667,121231,790,1939.2012658227848,91.9,8.1,2515,41.2,7.514910536779324
562,3.32,18.342391304347828,11.277173913043477,7.4728260869565215,5.163043478260869,770,36081043701,4.0,65000,71918,794,1971.4647355163727,92.7,7.3,2934,41.8,26.244035446489434
